file_name,sentence,score,label
ri explores asia s largest gas reserve,barrels of oils per day bopdseveral exploitation fields in west natuna have ceased production due to depleted reserves highlighting the importance of the east natuna block development pertamina spokesperson wianda pusponegoro claimed that the consortium would expedite its studies in order to speed up development for production we are,-0.9989469647407532,negative
ri explores asia s largest gas reserve,our target is to complete them by the end of she told the jakarta post the east natuna block development will once again propel the natuna islands to prominence last month president joko jokowi widodo held a limited cabinet meeting on board a warship in the area in an effort to protect the government's sovereignty over the natuna isl,0.6372413039207458,positive
ri explores asia s largest gas reserve,the natuna islands and its surrounding waters are located close to the so-called nine-dash line a controversial demarcation line unilaterally declared by china as the basis of its claim over most of the resource-rich south china seawhile indonesia is not a claimant in any territorial dispute in the south china sea the indonesia's,-0.9784889221191406,negative
ri explores asia s largest gas reserve,-square-meter natuna exclusive economic zone eez has been included within the area demarcated by china's nine-dash line - pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen,0.6089088916778564,positive
ri explores asia s largest gas reserve,thank you for sharing your thoughts we appreciate your feedback,0.9998356103897095,positive
bumi resources rights offering to begin in may,indonesia's largest thermal coal mining company pt bumi resources has announced that its planned rights issue will take place from may to june the move is part of the company's efforts to restructure commercial debt amounting to us billion please update your browser your browser is out of date and may not be compatible with our web,-0.9997548460960388,negative
bumi resources rights offering to begin in may,a list of the most popular web browsers can be found below just click on the icons to get to the download page ndonesia's largest thermal coal mining company pt bumi resources has announced that its planned rights issue will take place from may to june,-0.9884356260299683,negative
bumi resources rights offering to begin in may,the move is part of the company's efforts to restructure commercial debt amounting to us billion bumi will issue billion pre-emptive rights to subscribe securities hmetd each with a nominal value of rp us cent,-0.9344850778579712,negative
bumi resources rights offering to begin in may,those pre-emptive rights are expected to be listed in the bourse on june the politically-wired bakrie family's company will also issue billion mandatory convertible bonds mcb with an annual coupon rate of percent and a maturity period of seven years,-0.9775877594947815,negative
bumi resources rights offering to begin in may,read also bumi resources expects higher coal sales in the reference price for equity and mcb is reconfirmed at rp per share bumi director and corporate secretary dileep srivastava told the jakarta post on monday,-0.9875027537345886,negative
bumi resources rights offering to begin in may,with that reference price bumi expects to collect a total of rp trillion from the rights issue and rp trillion from the mcb in addition to the rights issue bumi also plans to issue tradable contingent value rights cvr worth million for creditors of its new senior secured bond,-0.99397212266922,negative
bumi resources rights offering to begin in may,the cvr will be due in five years the company aims to replace its debts from china development bank cdb with a new senior secured bond or a tranche c facility if the restructuring goes as expected bumi will be able to reduce its commercial debt to billion bbn - pt,-0.9953010082244873,negative
bumi resources rights offering to begin in may,bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996496438980103,positive
indo tambang allocates most of its profit to cash-hungry banpu,activities are carried out at a coal mining site in balangan south kalimantan please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page,-0.99972003698349,negative
indo tambang allocates most of its profit to cash-hungry banpu,activities are carried out at a coal mining site in balangan south kalimantan activities are carried out at a coal mining site in balangan south kalimantan jpr,-0.9700765609741211,negative
indo tambang allocates most of its profit to cash-hungry banpu,bertho wedhatama coal producer indo tambangraya megah itm controlled by banpu group thailand has transferred percent of its profits to shareholders instead of storing the profits in internal cash for expansion,-0.9975103139877319,negative
indo tambang allocates most of its profit to cash-hungry banpu,the company allocated percent of its profits for retained earnings despite the us million net income booked last year the company allocated percent of the profits for dividends most of which went to banpu as the owner of percent shares,-0.9943497776985168,negative
indo tambang allocates most of its profit to cash-hungry banpu,we've already paid us million or around rp per share as interim dividends on october,-0.9987829327583313,negative
indo tambang allocates most of its profit to cash-hungry banpu,the remaining million or rp billion will be distributed on april finance director yulius kurniawan gozali told thejakartapostcom in jakarta on monday leaving only of profit for retained earnings the company is not preparing for massive expansion,-0.9981510043144226,negative
indo tambang allocates most of its profit to cash-hungry banpu,the decision is in line with the banpu situation which requires cash to pay the group's debts and investment according to its financial statements banpu plc withdrew million in dividends from its subsidiaries a percent increase from dividends of million,-0.8615851998329163,negative
indo tambang allocates most of its profit to cash-hungry banpu,the parent company also received million from investment disposal in its subsidiaries' power plants and mining sites to raise more funds banpu plans to issue billion new shares eyeing million in cash to repay debts and interest,-0.9856658577919006,negative
indo tambang allocates most of its profit to cash-hungry banpu,it requires huge investment for its solar power plant projects in japan china and thailand as reported by bangkok post the megawatt mw project in china will be commercially run at the end of,-0.9902607798576355,negative
indo tambang allocates most of its profit to cash-hungry banpu,in indonesia the company is set to close its tandung mayang site which contributed percent of million tons of its total coal production in indonesia last year,-0.9793666005134583,negative
indo tambang allocates most of its profit to cash-hungry banpu,however there are no plans to acquire a new site as the million capital expenditure capex in will be used for equipment if we need to we will take out a bank loan or just grab it from our internal cash said yulius,-0.9985107779502869,negative
indo tambang allocates most of its profit to cash-hungry banpu,itm has a cash balance of million according to yulius the acquisition will only use around to percent of the cash balance,-0.9940259456634521,negative
indo tambang allocates most of its profit to cash-hungry banpu,itm operates five sites namely trubaindo which has million tons of coal reserve bharinto million tons jorong million tons indominco million tons and embalut million tons,-0.9529066681861877,negative
indo tambang allocates most of its profit to cash-hungry banpu,this year we are targeting million tons of coal production compared to million tons last year yulius said adding that the drop in production was due to a decrease in itm's average selling price to per ton ags - pt,-0.99727863073349,negative
indo tambang allocates most of its profit to cash-hungry banpu,bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996496438980103,positive
govt to build alumina refinery with chalco,the government's plan to reduce the country's dependence on alumina imports is one step closer to fruition after a deal was inked with alumina giant aluminum corporation of china limited chalco to jointly develop a refinery for bauxite tspanthe government's plan to reduce the country's dependence on alumina imports is one step closer to fruit,0.7982078194618225,positive
govt to build alumina refinery with chalco,alumina giant aluminum corporation of china limited chalco to jointly develop a refinery for bauxite please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page the govern,-0.9997759461402893,negative
govt to build alumina refinery with chalco,country's dependence on alumina imports is one step closer to fruition after a deal was inked with alumina giant aluminum corporation of china limited chalco to jointly develop a refinery for bauxite spanthe government's plan to reduce the country's dependence on alumina imports is one step closer to fruition after a deal was inked with alumi,-0.9453814625740051,negative
govt to build alumina refinery with chalco,chalco to jointly develop a refinery for bauxite state-owned mining holding pt indonesia asahan aluminium inalum and its subsidiary pt aneka tambang antam will develop a joint venture company with chalco named pt borneo alumina indonesia bai,-0.9012430310249329,negative
govt to build alumina refinery with chalco,the refinery which will require investment of more than us million will be located in mempawah west kalimantan inalum managing director oggy a kosasih said in a press statement that his company would benefit from the project in that it would help reduce imports of alumina which is the main material to produce aluminum ingot,-0.8812782168388367,negative
govt to build alumina refinery with chalco,with the completion of this project inalum will end its dependence on the import of alumina and will reduce foreign exchange spending for imports amounting to around million he said adding that the firm needed metric tons of alumina per year to produce metric tons of aluminum ingot,-0.9971991777420044,negative
govt to build alumina refinery with chalco,the refinery will be constructed in two phases and by the end of the project total production capacity will stand at million tons the first phase of construction will start in the fourth quarter of and production is targeted to start with a capacity of million tons by,-0.9279895424842834,negative
govt to build alumina refinery with chalco,plans for a state-owned refinery had been around for more than a decade and a feasibility study had been conducted in inalum president director budi gunadi sadikin said after the signing of the agreement during the indonesia investment forum iif in nusa dua bali on oct,-0.9821939468383789,negative
govt to build alumina refinery with chalco,we have been exporting bauxite the raw material for alumina to china india and australia and then imported the alumina from there to make aluminium ingot that is hilarious right he said,0.9997751116752625,positive
govt to build alumina refinery with chalco,budi further said the government aimed to complete the project soon adding that land procurement had already been settled and a contractor had been named prior to the jv signing currently there is only one smelter-grade aluminum refinery sgar in the country which is under the operation of pt well harvest winning whw in ketapang west kal,-0.9976407289505005,negative
govt to build alumina refinery with chalco,well harvest winning is a joint venture between china-based investment holding firm china hongqiao group limited as the majority shareholder with percent and jakarta-based mining firm pt cita mineral investindo cita holding percent of the shares the remaining shares belong to two firms namely winning investment hk company ltd,0.9969895482063293,positive
govt to build alumina refinery with chalco,and shandong weiqiao aluminium and electricity co ltd with percent and percent respectively cita's refinery started production in and has a total capacity of million tons of sga per annum,0.6765267252922058,positive
govt to build alumina refinery with chalco,the facility is the first sga refinery in the country and it paves the way for cita to get an export recommendation from the energy and mineral resources ministry,0.9745582938194275,positive
govt to build alumina refinery with chalco,on thursday cita announced it had just had its export allowance for processed bauxite extended for the - period starting this october at million tons tons less than the first export quota,-0.9993603825569153,negative
govt to build alumina refinery with chalco,we hope cita's mining products and sga exports can continue to book a good performance which in turn will give a contribution to the stakeholders cita president director lim hok seng said in a statement,0.9995303153991699,positive
govt to build alumina refinery with chalco,in the first half of cita's net sales stood at rp billion million marking a percent jump from the same period last year in an achievement the firm attributed to its first export quota for bauxite issued by the government in october last year - pt,0.9139851927757263,positive
govt to build alumina refinery with chalco,bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996496438980103,positive
freeport seeks extension of copper concentrate export permit,gold and copper mining company pt freeport indonesia plans to request a permit to export copper concentrate until december pt freeport indonesia ptfi plans to request an extension until the end of next year of its copper concentrate export permit which expires in may,-0.9743857979774475,negative
freeport seeks extension of copper concentrate export permit,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page gold and copper mining company pt freeport indonesia plans to request a permit to export copper concentrate until,-0.99970942735672,negative
freeport seeks extension of copper concentrate export permit,t freeport indonesia ptfi plans to request an extension until the end of next year of its copper concentrate export permit which expires in may the gold and copper mining company expects its manyar copper smelter and refinery in gresik east java to be fully operational by then,-0.9950443506240845,negative
freeport seeks extension of copper concentrate export permit,we have discussed the issue with the government and hope that we will still be able to export copper concentrate until the end of until december ptfi president director tony wenas told reporters in jakarta on monday,-0.8630185723304749,negative
freeport seeks extension of copper concentrate export permit,the us billion manyar smelter which is forecast to be the largest single-line smelter in the world is expected to produce tonnes of copper cathode annually,0.7328433990478516,positive
freeport seeks extension of copper concentrate export permit,read also indonesia to allow freeport amman mineral to ship copper concentrate until energy and mineral resources ministry secretary general dadan kusdiana said the application for the export permit extension was still being discussed with other ministries,-0.9896826148033142,negative
freeport seeks extension of copper concentrate export permit,there will be a discussion there has to be communication with the finance ministry etc this is a process he said in jakarta on monday - pt bina media tenggara or continue login with share your experiences suggestions and any issues you've encountered on the jakarta post,-0.9939534068107605,negative
freeport seeks extension of copper concentrate export permit,we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9998171925544739,positive
coal miner indo tambangraya records jump in profit,coal miner pt indo tambangraya megah booked us million net profit last year a percent increase from million in thanks to a coal-price increase to per ton in the fourth quarter from per ton in third quarter of,0.7878766059875488,positive
coal miner indo tambangraya records jump in profit,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page,-0.9997544884681702,negative
coal miner indo tambangraya records jump in profit,oal miner pt indo tambangraya megah booked us million net profit last year a percent increase from million in thanks to a coal-price increase to per ton in the fourth quarter from per ton in third quarter of,0.6884110569953918,positive
coal miner indo tambangraya records jump in profit,this was the highest increase since which was caused by limited stock in china and global bad weather indo tambangraya president director kirana limpaphayom said in a statement on wednesday in jakarta,-0.9790392518043518,negative
coal miner indo tambangraya records jump in profit,indo tambangraya data showed last year that china had regained its position as the biggest buyer of coal from the company with million tons after a significant drop in to million tons from million tons in japan bought million tons from indo tambangraya,-0.8152334690093994,negative
coal miner indo tambangraya records jump in profit,however india which was the largest buyer in with million tons in only bought million tons meanwhile the domestic market made up million tons of sales the same figure as the previous year,-0.8844927549362183,negative
coal miner indo tambangraya records jump in profit,read also coal-loving indonesian investor doubles down after gain indo tambangraya finance director yulius gozali said the miner aimed to sell million tons of coal this year compared to million tons in,-0.9953718781471252,negative
coal miner indo tambangraya records jump in profit,he said there would be a production decrease at two of its subsidiaries indominco and trubaindo respectively and million tons in anticipation of the rainy season he said the company had allocated million in capital expenditure mostly for the procurement of machinery and infrastructure development at its subsidiaries,-0.9961141347885132,negative
coal miner indo tambangraya records jump in profit,drabbn - pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9994984865188599,positive
freeport has cost     billion losses in environmental damage  says bpk,the supreme audit agency bpk has said that ecological damage resulting from pt freeport indonesia's ptfi mining operations in papua had caused rp trillion us billion in state losses please update your browser your browser is out of date and may not be compatible with our website,-0.9997702240943909,negative
freeport has cost     billion losses in environmental damage  says bpk,a list of the most popular web browsers can be found below just click on the icons to get to the download page he supreme audit agency bpk has said that ecological damage resulting from pt freeport indonesia's ptfi mining operations in papua had caused rp trillion us billion in state losses,-0.9960936903953552,negative
freeport has cost     billion losses in environmental damage  says bpk,based on the calculations of experts at ipb the bogor institute of agriculture the environmental damage caused by freeport's mining waste reached rp trillion bpk commissioner rizal djalil said in jakarta on monday as quoted by kompascom,-0.9970484375953674,negative
freeport has cost     billion losses in environmental damage  says bpk,he added that the mining company dumped its waste into forests rivers and estuaries rizal said the bpk had received data on the scale of the damage from the national institute of aeronautics and space lapan,-0.9985893368721008,negative
freeport has cost     billion losses in environmental damage  says bpk,he added that freeport indonesia also utilized hectares of protected forest for their operations in direct violation of law no on forestry,-0.9603117108345032,negative
freeport has cost     billion losses in environmental damage  says bpk,it has been days since we issued the report but it has not been followed up said rizal adding that the bpk had recommended sanctions for the company to the environment and forestry ministry and the energy and mineral resources ministry,-0.985582172870636,negative
freeport has cost     billion losses in environmental damage  says bpk,meanwhile freeport indonesia spokesman riza pratama said the company had followed up on two bpk reports on violating the license on the use of protected forests and its environmental impact riza said the ministry had imposed administrative sanctions on freeport in october for violating the terms of the environment permit,-0.9972912669181824,negative
freeport has cost     billion losses in environmental damage  says bpk,bbn - pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9995922446250916,positive
freeport breaks ground on    billion copper smelter in gresik,president jokowi said the facility was the biggest single line copper smelter in the world gold and copper mining giant pt freeport indonesia ptfi has begun constructing its copper smelter in gresik east java ending months of uncertainty over the fate of the us billion project,-0.8363634347915649,negative
freeport breaks ground on    billion copper smelter in gresik,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page president jokowi said the facility was the biggest single line copper smelter in the world,-0.9996843338012695,negative
freeport breaks ground on    billion copper smelter in gresik,old and copper mining giant pt freeport indonesia ptfi has begun constructing its copper smelter in gresik east java ending months of uncertainty over the fate of the us billion project,-0.9955470561981201,negative
freeport breaks ground on    billion copper smelter in gresik,president joko jokowi widodo inaugurated on tuesday the project for the smelter slated to begin operations in or ptfi said in a statement that progress on the construction had reached percent,0.8616362810134888,positive
freeport breaks ground on    billion copper smelter in gresik,the smelter will process million tons of copper concentrate annually into tons of copper cathode which can be further processed into electrical wiring pipes and car batteries among others products,-0.9778425097465515,negative
freeport breaks ground on    billion copper smelter in gresik,the smelter is built with a single-line design which is the largest in the world said jokowi at a live broadcast groundbreaking ceremony he expressed his wish that freeport's smelter would attract other companies particularly those in downstream copper industries to build facilities in the gresik special economic zone,0.9972111582756042,positive
freeport breaks ground on    billion copper smelter in gresik,the ceremony marks the end of over a year of deliberations about building the copper smelter with china's tsingshan holding group in weda bay north maluku that came to light late last year ptfi said in july that it had not reached an agreement with tsingshan,-0.9989479184150696,negative
freeport breaks ground on    billion copper smelter in gresik,the miner instead signed an engineering procurement and construction epc contract with japan-controlled pt chiyoda international indonesia ptcii to develop the smelter - pt,-0.9980946183204651,negative
freeport breaks ground on    billion copper smelter in gresik,bina media tenggara or continue login with share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9993606209754944,positive
fatality reported in shootout near freeport in papua,aclash between the indonesian military tni in cooperation with the national police and the papua national liberation army tpn-opm a papuan independence group resulted in at least one fatality in tembagapura district mimika regency in papua on wednesday near the copper mine operated by freeport,-0.9960582256317139,negative
fatality reported in shootout near freeport in papua,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page,-0.9997544884681702,negative
fatality reported in shootout near freeport in papua,clash between the indonesian military tni in cooperation with the national police and the papua national liberation army tpn-opm a papuan independence group resulted in at least one fatality in tembagapura district mimika regency in papua on wednesday near the copper mine operated by freeport,-0.997026264667511,negative
fatality reported in shootout near freeport in papua,the tni said it could not confirm whether the victim was a civilian or a member of the tpn-opm which is referred to as an armed separatist criminal group by the tni the tpn-opm claimed the fatality was a civilian,-0.9995951056480408,negative
fatality reported in shootout near freeport in papua,both the tni and tpn-opm confirmed the identity of the dead man as timotius umabak the tni said the clash left two others injured the victims were identified as ruben kupugau in his s and kapin wamang a -year-old boy,-0.987832248210907,negative
fatality reported in shootout near freeport in papua,once again the tni could not confirm whether the two injured were civilians or tpn-opm members cendrawasih military command spokesman col m aidi said on wednesday that a shootout happened at am local time during a hunt for the armed group in the village of opitawak,-0.9990179538726807,negative
fatality reported in shootout near freeport in papua,the clash lasted for minutes and when the shootout ended our soldiers entered the village and found one dead and two injured aidi said this group usually uses civilians as shields aidi said the military said they seized an f- rifle in the village,-0.989569902420044,negative
fatality reported in shootout near freeport in papua,the hunt was a follow up to an earlier clash on sunday in which one tni soldier private first class vicky irad uba rumpaidus was killed before the incident the group allegedly set houses a hospital and a school building on fire,-0.9930351972579956,negative
fatality reported in shootout near freeport in papua,the group had reportedly taken control of several villages in tembagapura district namely utikini longsoran kimbeli banti banti and opitawak on wednesday the tni declared they had retaken all six villages,-0.9921635389328003,negative
fatality reported in shootout near freeport in papua,tpn-opm spokesperson hendrik wanmang told the jakarta post via phone on wednesday afternoon that there was no shootout with the group in opitawak on wednesday morning the indonesian military shot the villagers he claimed earlier at about am,-0.9403225183486938,negative
fatality reported in shootout near freeport in papua,jakarta time or papua time wanmang said the tpn-opm had gathered all villagers in opitawak for their own protection he claimed the tpn-opm fighters had retreated and left the village to avoid civilians being mistaken for armed fighters there were women and children among the,-0.9972379207611084,negative
fatality reported in shootout near freeport in papua,we told them if the indonesian military came not to run show yourselves with your hands up wanmang told the post in jakarta on wednesday morning the tpn-opm also denied accusations that it had set locals' houses on fire saying it was the tni that launched mortars on people's houses,-0.9965685606002808,negative
fatality reported in shootout near freeport in papua,the tni's aidi denied that the soldiers carried mortars or rockets we have civilian witnesses ask them did we use mortars or rockets aidi said they were the ones who set the houses on fire before running into the woods aidi went on,-0.9887551069259644,negative
fatality reported in shootout near freeport in papua,aidi said that on tuesday soldiers had found a crying baby in one village abandoned in a honai a traditional papuan house we gave the baby to the village head he said,-0.9895023107528687,negative
fatality reported in shootout near freeport in papua,wanmang of the tpn-opm said his group had received information from villagers that besides timotius a woman identified as nataro omaleng and a child named aprion also died in wednesday's clash swd - pt,-0.9965015649795532,negative
fatality reported in shootout near freeport in papua,bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996496438980103,positive
brms'   unit to start processing zinc  lead     ,mining firm pt bumi resources minerals brms expects its subsidiary pt dairi prima mineral to start processing zinc and lead at the end of following the inking of a contract mining firm pt bumi resources minerals brms expects its subsidiary pt dairi prima mineral to start processing zinc and lead at the end of following,-0.9991772770881653,negative
brms'   unit to start processing zinc  lead     ,the inking of a contract please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page mining firm pt bumi resources minerals brms expects its subsidiary pt dairi prima,-0.9997668862342834,negative
brms'   unit to start processing zinc  lead     ,mineral to start processing zinc and lead at the end of following the inking of a contract ining firm pt bumi resources minerals brms expects its subsidiary pt dairi prima mineral to start processing zinc and lead at the end of following the inking of a contract,-0.9986181259155273,negative
brms'   unit to start processing zinc  lead     ,the jakarta-listed company announced in a press statement on sunday that dairi had signed an engineering procurement and construction contract last thursday with china nonferrous metal industry's foreign engineering and construction co ltd nfc,-0.8277223110198975,negative
brms'   unit to start processing zinc  lead     ,under the contract which followed a general partnership agreement signed last october nfc will build infrastructure and facilities to process million tons of ore per annum at a zinc and lead mining site in north sumatra which is operated by dairi,0.8600195050239563,positive
brms'   unit to start processing zinc  lead     ,nfc will help acquire percent of the funds needed for the mining site development project with the total funds to be disclosed soon,0.853327751159668,positive
brms'   unit to start processing zinc  lead     ,'we expect to monetize the zinc and lead reserves operated by dairi by the end of and add value to the respective shareholders' brms ceo suseno kramadibrata said in the statement,-0.7579210996627808,negative
brms'   unit to start processing zinc  lead     ,dairi is percent owned by brms and percent by state-run diversified miner pt aneka tambang dairi currently operates the zinc and lead mining site which has total reserves of million tons the reserves contain percent zinc and percent lead,-0.946502685546875,negative
brms'   unit to start processing zinc  lead     ,- pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996340274810791,positive
java sea  natuna waters open for sea sand mining  ministry says,the java sea the makassar strait and the natuna-north natuna waters is estimated to contain a combined potential yield of billion cubic meters of sea sand sediments the maritime affairs and fisheries ministry has announced areas permitted for sea sand mining inviting businesses to apply for licenses to conduct the activity in those loca,0.6315391063690186,positive
java sea  natuna waters open for sea sand mining  ministry says,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page,-0.9997544884681702,negative
java sea  natuna waters open for sea sand mining  ministry says,the java sea the makassar strait and the natuna-north natuna waters is estimated to contain a combined potential yield of billion cubic meters of sea sand sediments he maritime affairs and fisheries ministry has announced areas permitted for sea sand mining inviting businesses to apply for licenses to conduct the activity in those locat,0.5385136008262634,positive
java sea  natuna waters open for sea sand mining  ministry says,those areas include the java sea the makassar strait and the natuna-north natuna waters with the three containing a combined potential yield of billion cubic meters cbm of sea sand sediment permit holders will have a depth limit of three meters according to the ministry's statement on friday,-0.9467858672142029,negative
java sea  natuna waters open for sea sand mining  ministry says,the selection of these locations was certainly carried out after coordinating with a number of parties and was based on scientific studies the maritime affairs and fisheries minister sakti wahyu trenggono said in the statement,-0.7101409435272217,negative
java sea  natuna waters open for sea sand mining  ministry says,read also lobster larvae exports could derail govt plans for fishery industries experts warn the announcement comes months after president joko jokowi widodo signed a regulation that reversed a decades-old ban on sea sand mining and exports,-0.9935569167137146,negative
java sea  natuna waters open for sea sand mining  ministry says,the new rule introduced in may last year allows permit holders to collect sediment including sea sand and use it for land reclamation private and state infrastructure development and even exports provided that domestic needs have been met,-0.9433991312980652,negative
java sea  natuna waters open for sea sand mining  ministry says,before the ban was introduced in most sea sand mined in the country was sent to singapore according to the singaporean government - pt bina media tenggara or continue login with share your experiences suggestions and any issues you've encountered on the jakarta post,-0.9946973323822021,negative
java sea  natuna waters open for sea sand mining  ministry says,we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9998171925544739,positive
the tough deal with freeport,this means that the hardest part of the process has been completed the ministers of energy and mineral resources state-owned enterprises and finance held another big-bang news conference on thursday to announce the conclusion of a heads of agreement ha for the government's acquisition of the controlling ownership of pt freeport indonesia fi,-0.6711921691894531,negative
the tough deal with freeport,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page this means that the hardest part of the process has been completed,-0.9997345805168152,negative
the tough deal with freeport,he ministers of energy and mineral resources state-owned enterprises and finance held another big-bang news conference on thursday to announce the conclusion of a heads of agreement ha for the government's acquisition of the controlling ownership of pt freeport indonesia fi,0.6113905906677246,positive
the tough deal with freeport,the media blitz was similar to that of august last year when the government announced an initial agreement to acquire percent of fi a subsidiary of freeport-mcmoran fcx which has owned and operated the world's largest gold and copper mine in grasberg papua since,-0.9686580896377563,negative
the tough deal with freeport,now one year later the government and fcx have only been able to conclude an ha that shows how complex and tough the negotiations have been the ministers did not provide details about the ha apparently due to confidentiality,-0.999383807182312,negative
the tough deal with freeport,referring to the definition used by most lawyers an ha is usually not legally binding and is only part of the process of further negotiating the technical details of a busines transaction before a fully legally binding contract is closed,-0.9994046688079834,negative
the tough deal with freeport,we are rest assured though by finance minister sri mulyani indrawati's statement that the ha was binding for both parties specifically in terms of the value of fi's shares us billion in the upcoming divestment and the organizational structure of the firm,0.9923225045204163,positive
the tough deal with freeport,this means that the hardest part of the process has been completed and the remaining negotiations will cover mostly technical and administrative matters for the management and mining operations the fiscal treatment the conversion of the contract of work into a special mining license based on the mining law and the building of a smelter,-0.5358990430831909,negative
the tough deal with freeport,yet more encouraging is that most of the financing for the share acquisition will be provided through loans from foreign banks thereby lending credibility and a third party endorsement to the otherwise controversial acquisition the share valuation is one of the key terms and the most complex one because of the method of valuation,0.9978967905044556,positive
the tough deal with freeport,fcx which had reportedly asked for billion seemed to agree with the government demand that the divestment price could not include the copper and gold reserves of the mine this also shows that fcx is really serious about closing the deal because as a publicly traded company in the united states its shares have virtually been in limbo du,-0.9406834840774536,negative
the tough deal with freeport,but controlling ownership will not automatically mean bigger benefits to the people especially the papuans the main challenge for inalum as the commissioner of fi at least during the transition period within the next few years is to build up a comprehensive understanding of the mining operations since the bulk of the mine's reserves is now,0.9945316314697266,positive
the tough deal with freeport,as the controlling owner it is the government through inalum that will decide on fi corporate policies such as a business plan management and dividend payouts inalum should be able to prove by good corporate governance and high standards of transparency and accountablity that an indonesian-owned grasberg mine will produce more benefits tha,0.9821651577949524,positive
the tough deal with freeport,- pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996340274810791,positive
indonesia now controls    percent of freeport shares,state-owned mining holding company inalum now owns a percent share of gold and copper miner pt freeport indonesia after years of tough negotiations president joko jokowi widodo announced on thursday please update your browser your browser is out of date and may not be compatible with our website,-0.9997518658638,negative
indonesia now controls    percent of freeport shares,a list of the most popular web browsers can be found below just click on the icons to get to the download page tate-owned mining holding company inalum now owns a percent share of gold and copper miner pt freeport indonesia after years of tough negotiations president joko jokowi widodo announced on thursday,-0.9836134910583496,negative
indonesia now controls    percent of freeport shares,i received reports that our mining holding company inalum has reached an agreement with freeport related to our percent ownership of freeport from the previous figure of percent jokowi said at the indonesia convention exhibition ice-bsd in tangerang banten previously us mining giant freeport mcmoran inc,-0.9878958463668823,negative
indonesia now controls    percent of freeport shares,fcx a parent company of pt freeport indonesia owned percent of pt freeport indonesia's shares the president described the three-and-a-half-year negotiation process as very tough,-0.9989114999771118,negative
indonesia now controls    percent of freeport shares,he did not reveal the value of the divestment saying that he had authorized state-owned enterprises minister rini soemarno finance minister sri mulyani and energy and mineral resources minister ignasius jonan to handle the matter,-0.9951252341270447,negative
indonesia now controls    percent of freeport shares,he said the completion of freeport's divestment was a breakthrough for indonesia because the country could now enjoy more taxes royalty and dividends from the company our national interests should come first jokowi said adding that the successful deal was followed by the takeover of mahakam block now managed by state-owned energy giant p,0.9943625926971436,positive
indonesia now controls    percent of freeport shares,bbn - pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9995922446250916,positive
ifc continues financing ri coal mining firms despite ban  report,the world bank's private-sector arm the international finance corporation ifc has been quietly funding some of indonesia's most destructive coal mining companies despite its virtual ban on coal financing a report says tspanthe world bank's private-sector arm the international finance corporation ifc,-0.9648846983909607,negative
ifc continues financing ri coal mining firms despite ban  report,has been quietly funding some of indonesia's most destructive coal mining companies despite its virtual ban on coal financing a report says please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below,-0.9996708631515503,negative
ifc continues financing ri coal mining firms despite ban  report,just click on the icons to get to the download page the world bank's private-sector arm the international finance corporation ifc has been quietly funding some of indonesia's most destructive coal mining companies despite its virtual ban on coal financing a report says spanthe world bank's private-sector arm,-0.9928634762763977,negative
